investor_id,Missed_SIPs,Maximum_Gap,Average_Gap
INV004869,1,38.0,38.0
INV004870,1,62.0,62.0
INV004871,4,170.0,94.5
INV004872,2,233.0,199.0
INV004874,6,116.0,65.66666666666667
INV004875,5,186.0,82.6
INV004876,4,173.0,102.0
INV004877,3,276.0,146.66666666666666
INV004880,5,80.0,58.2
INV004881,2,223.0,190.5
INV004882,2,88.0,69.5
INV004883,2,73.0,58.0
INV004884,2,158.0,124.0
INV004885,6,119.0,66.5
INV004886,3,134.0,95.33333333333333
INV004887,4,116.0,93.0
INV004888,3,115.0,94.0
INV004889,6,85.0,63.0
INV004890,3,253.0,118.33333333333333
INV004891,6,82.0,68.33333333333333
INV004892,4,109.0,85.0
INV004893,1,60.0,60.0
INV004894,3,81.0,65.33333333333333
INV004895,2,157.0,110.5
INV004896,3,114.0,90.66666666666667
INV004898,1,321.0,321.0
INV004899,5,124.0,85.8
INV004900,4,81.0,68.25
INV004901,4,96.0,67.25
INV004902,2,305.0,190.5
INV004903,4,173.0,100.25
INV004904,3,155.0,101.0
INV004905,1,295.0,295.0
INV004906,2,266.0,173.5
INV004907,2,218.0,147.0
INV004908,3,162.0,114.66666666666667
INV004910,5,126.0,78.4
INV004911,5,81.0,56.0
INV004912,4,163.0,116.0
INV004913,4,138.0,88.25
INV004914,4,256.0,108.0
INV004915,4,257.0,104.75
INV004916,6,162.0,69.5
INV004917,6,109.0,68.66666666666667
INV004918,4,192.0,102.75
INV004919,4,149.0,103.5
INV004920,2,159.0,113.0
INV004922,4,129.0,83.75
INV004923,2,163.0,148.5
INV004924,5,116.0,82.6
INV004925,5,102.0,68.4
INV004926,5,100.0,72.8
INV004927,3,213.0,104.0
INV004929,3,331.0,148.0
INV004930,3,207.0,113.66666666666667
INV004931,1,213.0,213.0
INV004932,5,150.0,73.2
INV004933,2,132.0,99.0
INV004934,3,122.0,94.33333333333333
INV004935,1,125.0,125.0
INV004937,1,306.0,306.0
INV004938,4,119.0,84.25
INV004939,4,90.0,79.5
INV004940,1,160.0,160.0
INV004942,2,42.0,42.0
INV004943,2,269.0,177.0
INV004944,2,159.0,150.5
INV004945,4,208.0,99.75
INV004946,1,244.0,244.0
INV004947,5,122.0,75.2
INV004948,4,175.0,87.0
INV004949,1,57.0,57.0
INV004950,4,169.0,100.25
INV004951,3,159.0,115.33333333333333
INV004952,3,178.0,86.0
INV004953,4,131.0,73.25
INV004954,2,188.0,186.0
INV004955,3,123.0,76.66666666666667
INV004956,4,155.0,81.25
INV004957,4,137.0,104.75
INV004958,7,96.0,62.714285714285715
INV004959,4,88.0,70.25
INV004960,3,54.0,52.666666666666664
INV004961,3,240.0,142.0
INV004962,3,163.0,81.66666666666667
INV004963,4,108.0,101.25
INV004964,2,175.0,143.5
INV004965,1,168.0,168.0
INV004966,1,91.0,91.0
INV004967,4,111.0,86.75
INV004968,3,42.0,39.333333333333336
INV004969,4,149.0,70.25
INV004970,4,165.0,98.75
INV004971,2,177.0,119.0
INV004972,3,241.0,128.66666666666666
INV004973,6,90.0,65.5
INV004974,5,100.0,66.6
INV004977,3,161.0,130.0
INV004978,5,120.0,76.6
INV004979,4,199.0,96.75
INV004980,3,143.0,113.33333333333333
INV004981,5,115.0,72.6
INV004982,6,117.0,65.16666666666667
INV004983,3,128.0,91.33333333333333
INV004984,6,129.0,66.0
INV004985,3,220.0,138.33333333333334
INV004986,3,185.0,139.0
INV004987,2,188.0,139.5
INV004988,1,427.0,427.0
INV004989,3,149.0,122.33333333333333
INV004990,4,105.0,68.0
INV004991,1,105.0,105.0
INV004992,3,170.0,118.0
INV004993,4,176.0,101.5
INV004994,3,143.0,114.66666666666667
INV004995,2,122.0,91.5
INV004996,4,104.0,65.5
INV004997,4,248.0,100.0
INV004998,4,177.0,99.25
INV004999,4,128.0,90.25
